pass_id	surface	source_path	clean_path	changes	source_sha256	clean_sha256
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0077-data-url.svg	rendered/final_private_i0314/sanitized_svg/0076-0077-data-url.svg	4	a31746b5095e9438870c00737f53856716003a2115a07b5969de2ba414cae837	adf20f3f7bf6885cb4283e4bc7526030cb15c7142c224765554623d1395bdaf6
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0078-data-url.svg	rendered/final_private_i0314/sanitized_svg/0077-0078-data-url.svg	2	0e0da62969ae3c42dd5f7db5717e2e1a10342c6c38670dc9e8acf6506df95e01	4a05fada0194237e3837f3fd7ece22bc1b0e1e595d983d5c193be7c9ca4be3e7
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0079-data-url.svg	rendered/final_private_i0314/sanitized_svg/0078-0079-data-url.svg	1	80b07ebd7b323eb3f5d8710a94e0f09a610752d08d50e712b2a1779ed6846e74	4cf0e195074053f93360055f23cf85e480292a271f4e33e72f03efd72d49dcf4
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0080-data-url.svg	rendered/final_private_i0314/sanitized_svg/0079-0080-data-url.svg	3	1def04e706de5ed7a5acc817076b5cefcb7cc4a35bd45f2d6af3f379b456da93	b4ffa63b8fbddef2dde3c4c3a43145a644eb7313c34ca7c61027cf9b1bd07759
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0081-data-url.svg	rendered/final_private_i0314/sanitized_svg/0080-0081-data-url.svg	6	2540ad35e1cffe22c0cecc3e680ba3f24d62044c5fe55845b193421c6de8b8d5	1ec426b22d2e97378111050d88fc7b80f49f12313e1272c67775163484887978
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0082-data-url.svg	rendered/final_private_i0314/sanitized_svg/0081-0082-data-url.svg	2	1187cf8a7177ae34f3e7ed82899189955a2f896c7de7beeb3ca09d54c9bf0a0a	83387b22ca088b577dbb3c52bf8025400db440b321ffa821e1c1880d924db050
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0083-data-url.svg	rendered/final_private_i0314/sanitized_svg/0082-0083-data-url.svg	1	dfcc3df7d72e284a54955600d1f1b3a82520df27b8dc13232fa75e70bb174729	d7d24b87c6c99660fd5f622c971378eb65c385f01d0fc731d0291814a67e9a07
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0084-data-url.svg	rendered/final_private_i0314/sanitized_svg/0083-0084-data-url.svg	1	18d5acb1b1f1a1c729f29e2acb992c6faff5319b41830504b8c07e2b2c9d627c	eeee952f3a026ba7a47b888b5d51efb47a6308fdcd0e1a94074f40825221027c
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0085-data-url.svg	rendered/final_private_i0314/sanitized_svg/0084-0085-data-url.svg	1	043513582c0b931ce17c4f6e2e5d79e87f40803c69b551afd81220ed858dee94	fca53bad22d921145bdf46443c2db07f3095ff363d5b881e2a09a76550866195
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0086-data-url.svg	rendered/final_private_i0314/sanitized_svg/0085-0086-data-url.svg	1	601e3254f74032c6efa4cbea632ad5818477a4f298cf6eae8a9a1c69ae310c0e	7c86bc84259d71e9463a723352fc7b2944ea74b78fb105e50f296e7e8305f34f
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0087-data-url.svg	rendered/final_private_i0314/sanitized_svg/0086-0087-data-url.svg	1	a97ea7b9bb6d7144f97c3c04bc74e29670ff68082f09bcea817e677d56156ee1	c77b47a04ed9a2db08b0cf055616ee766c8d010fa63d950e04f35f06df55c976
